,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.74,4.0,4.33,2.88,6.71,3.88,5.13,3.62,3.81,4.29,3.8,3.69,3.57
Expenses,3.61,3.71,4.01,2.87,5.95,3.83,5.11,3.49,3.94,3.78,3.64,3.42,3.34
Operating Profit,0.13,0.29,0.32,0.01,0.76,0.05,0.02,0.13,-0.13,0.51,0.16,0.27,0.23
OPM %,3.48,7.25,7.39,0.35,11.33,1.29,0.39,3.59,-3.41,11.89,4.21,7.32,6.44
Other Income,0.06,0.07,0.05,0.03,0.2,0.16,0.1,0.1,0.17,0.05,0.14,0.07,0.07
Interest,0.05,0.07,0.06,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.04,0.06,0.06
Profit before tax,0.07,0.22,0.25,-0.09,0.84,0.13,0.05,0.16,-0.04,0.48,0.26,0.28,0.24
Tax %,0.0,0.0,132.0,0.0,0.0,0.0,440.0,0.0,0.0,2.08,92.31,0.0,0.0
Net Profit,0.08,0.22,-0.07,-0.09,0.85,0.14,-0.17,0.16,-0.03,0.48,0.03,0.28,0.23
EPS in Rs,0.16,0.44,-0.14,-0.18,1.69,0.28,-0.34,0.32,-0.06,0.96,0.06,0.56,0.46
