,2010-03-01,2011-03-01,2012-03-01,2017-03-01,2018-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.68,2.21,0.09,0,0,,0.32,0.01,-0.31
Cash from Investing Activity,-0.02,0.09,0.13,0,0,,-0.39,0.01,0.48
Cash from Financing Activity,-0.27,-2.33,0.0,0,0,,0.0,0.0,0.0
Net Cash Flow,0.39,-0.03,0.22,0,0,,-0.07,0.03,0.17
