,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,167.53,193.17,204.1,224.05,279.57,263.2,315.62,259.1,257.41,237.89,271.45,227.66,245.0
Expenses,155.53,169.64,180.02,195.73,246.03,229.74,293.63,249.09,262.77,235.09,259.46,229.99,232.63
Operating Profit,12.0,23.53,24.08,28.32,33.54,33.46,21.99,10.01,-5.36,2.8,11.99,-2.33,12.37
OPM %,7.16,12.18,11.8,12.64,12.0,12.71,6.97,3.86,-2.08,1.18,4.42,-1.02,5.05
Other Income,1.57,1.25,3.83,3.82,5.39,7.55,5.54,4.98,4.73,3.32,2.24,3.34,3.79
Interest,3.84,4.56,4.15,4.42,5.81,5.28,5.52,5.96,5.17,5.65,6.32,7.73,9.41
Depreciation,6.0,6.0,5.95,5.93,6.22,6.73,7.23,7.24,7.13,7.48,8.12,8.24,8.6
Profit before tax,3.73,14.22,17.81,21.79,26.9,29.0,14.78,1.79,-12.93,-7.01,-0.21,-14.96,-1.85
Tax %,0.54,17.79,32.51,6.29,25.99,28.86,59.34,-11.73,16.32,10.98,-314.29,3.61,-23.78
Net Profit,3.71,11.69,12.02,20.42,19.91,20.63,6.01,2.0,-10.82,-6.24,-0.87,-14.42,-2.29
EPS in Rs,0.89,2.82,2.9,4.92,4.8,4.97,1.45,0.48,-2.61,-1.5,-0.21,-3.47,-0.55
