,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,29.13,29.13,29.13,29.13,29.13,29.13,29.13,33.88,33.88,33.88,33.88,33.88
Public,70.87,70.87,70.87,70.87,70.87,70.87,70.87,66.12,66.12,66.12,66.12,66.13
No. of Shareholders,156.0,156.0,158.0,157.0,157.0,157.0,182.0,250.0,571.0,563.0,587.0,739.0
