,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.66,74.66,74.66,74.66,74.89,74.66,74.65,74.65
DIIs,4.46,4.46,4.45,4.45,4.47,4.33,4.33,4.33
Public,20.88,20.89,20.89,20.89,20.64,21.01,21.01,21.01
No. of Shareholders,463.0,476.0,501.0,486.0,484.0,696.0,784.0,786.0
