,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Reserves,1.47,1.6,1.74,1.91,2.09,2.3,2.47,2.92,3.29,3.59,3.99,1.69,2.04
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.05,0.09,0.17,0.15,0.05,0.13,0.04,0.12,0.14,0.14,0.08,0.04,0.03
Total Liabilities,7.02,7.19,7.41,7.56,7.64,7.93,8.01,8.54,8.93,9.23,9.57,7.23,7.57
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.02,7.19,7.41,7.56,7.64,7.93,8.01,8.54,8.93,9.23,9.57,7.23,7.57
Total Assets,7.02,7.19,7.41,7.56,7.64,7.93,8.01,8.54,8.93,9.23,9.57,7.23,7.57
