,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,155,274,245,212,569,252,338,391,106,941,622,302
Cash from Investing Activity,-324,62,110,18,-77,35,-162,-228,49,-877,-440,-288
Cash from Financing Activity,171,-356,-344,-239,-494,-282,-175,-163,-105,-90,-190,-29
Net Cash Flow,2,-20,12,-9,-2,4,1,0,51,-26,-8,-15
