,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,124,124,124,124,124,124,124,124,124,124,124,124,124
Reserves,538,597,666,663,1446,2167,2640,2404,1806,2949,3740,4701,5399
Borrowings,1042,839,713,637,212,94,101,90,283,204,278,541,605
Other Liabilities,379,440,433,435,567,570,589,655,603,930,1119,817,875
Total Liabilities,2083,2001,1936,1859,2349,2955,3455,3273,2815,4207,5261,6182,7003
Fixed Assets,784,880,905,868,850,855,884,951,1017,1002,993,1055,1045
CWIP,85,51,32,10,7,22,90,90,7,8,9,44,60
Investments,493,360,221,180,817,1222,1555,1303,580,1592,2633,3844,4582
Other Assets,721,711,777,801,675,856,925,929,1211,1604,1625,1239,1315
Total Assets,2083,2001,1936,1859,2349,2955,3455,3273,2815,4207,5261,6182,7003
