,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,304,1848,2453,1661,-2703,-319,7021,-1029,-333
Cash from Investing Activity,-89,-87,-201,-346,-310,-810,-497,-129,-206
Cash from Financing Activity,-214,-1760,-2250,-1314,3022,1132,-6505,1145,526
Net Cash Flow,1,2,1,1,9,3,20,-14,-13
