,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,216.0,226,205,160,210,215,81,65,51
Inventory Days,25.0,49,63,45,90,67,25,90,57
Days Payable,15.0,31,44,42,35,47,42,58,33
Cash Conversion Cycle,225.0,244,224,163,265,235,64,97,75
Working Capital Days,244.0,232,181,147,208,212,42,62,50
ROCE %,,6,8,9,11,6,9,2,16
