,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3174.0,2939.0,2961.0,2632.0,3691.0,5092.0,4442.0,6455.0,6754.0,10137.0,6268.0,5048.0,5660.0
Expenses,2911.0,2731.0,2853.0,2626.0,3550.0,5001.0,4304.0,6174.0,6582.0,9235.0,6599.0,5060.0,5714.0
Operating Profit,263.0,208.0,108.0,7.0,141.0,90.0,139.0,281.0,172.0,902.0,-331.0,-12.0,-55.0
OPM %,8.0,7.0,4.0,0.0,4.0,2.0,3.0,4.0,3.0,9.0,-5.0,-0.0,-1.0
Other Income,10.0,5.0,12.0,8.0,11.0,8.0,6.0,22.0,11.0,33.0,177.0,34.0,58.0
Interest,79.0,59.0,52.0,27.0,34.0,34.0,38.0,51.0,73.0,94.0,84.0,104.0,39.0
Depreciation,78.0,79.0,78.0,82.0,82.0,85.0,85.0,87.0,87.0,90.0,89.0,87.0,90.0
Profit before tax,116.0,76.0,-10.0,-95.0,35.0,-20.0,22.0,164.0,23.0,752.0,-326.0,-169.0,-127.0
Tax %,26.0,30.0,3.0,1.0,54.0,-14.0,72.0,23.0,35.0,26.0,28.0,28.0,31.0
Net Profit,85.0,53.0,-10.0,-94.0,16.0,-23.0,6.0,125.0,15.0,554.0,-236.0,-121.0,-87.0
EPS in Rs,1.74,1.08,-0.19,-1.92,0.33,-0.47,0.12,2.56,0.3,11.29,-4.81,-2.48,-1.78
