,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
FIIs,1.92,1.72,1.61,1.55,1.38,0.84,0.75,0.41,0.13,0.13,0.13,0.0
DIIs,1.14,1.13,0.27,0.28,0.28,0.28,0.04,0.0,0.0,0.0,0.0,0.0
Public,43.53,43.74,44.71,44.76,44.93,45.47,45.8,46.19,46.44,46.45,46.46,46.57
No. of Shareholders,49650.0,66290.0,86099.0,89986.0,86247.0,90968.0,90363.0,88469.0,86924.0,83950.0,82045.0,81183.0
