,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,476.07,619.82,828.39,694.91,992.3,1099.16,1251.71,1178.62,1136.61,889.68,880.01,769.62,1259.42
Expenses,487.25,575.32,727.08,659.67,944.55,1004.57,1123.11,1120.09,1134.64,932.06,857.2,793.56,1228.08
Operating Profit,-11.18,44.5,101.31,35.24,47.75,94.59,128.6,58.53,1.97,-42.38,22.81,-23.94,31.34
OPM %,-2.35,7.18,12.23,5.07,4.81,8.61,10.27,4.97,0.17,-4.76,2.59,-3.11,2.49
Other Income,11.24,0.4,7.54,0.4,1.97,3.31,0.73,0.51,19.36,0.38,5.03,0.58,0.53
Interest,16.93,15.1,15.38,13.7,14.62,19.57,14.0,10.78,12.41,16.29,20.1,23.51,30.82
Depreciation,8.76,8.73,7.89,7.63,7.67,7.8,8.16,8.14,7.94,7.64,7.63,8.31,9.82
Profit before tax,-25.63,21.07,85.58,14.31,27.43,70.53,107.17,40.12,0.98,-65.93,0.11,-55.18,-8.77
Tax %,46.12,-261.51,-50.33,0.63,-90.7,-35.26,0.04,3.76,-16.33,0.0,-1372.73,0.0,0.0
Net Profit,-13.81,76.17,128.65,14.22,52.31,95.4,107.13,38.61,1.14,-65.93,1.62,-55.18,-8.77
EPS in Rs,-0.53,2.92,4.93,0.54,2.0,3.65,4.1,1.48,0.04,-2.52,0.06,-2.11,-0.34
