,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,75.13,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.85,74.85,74.85,74.85
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.19,0.17,0.17
DIIs,5.02,4.79,4.8,4.79,4.78,3.31,3.23,3.07,3.07,3.07,3.07,3.07
Government,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0
Public,19.73,20.09,20.08,20.09,20.09,21.56,21.63,21.71,21.9,21.89,21.91,21.92
No. of Shareholders,16215.0,16303.0,18717.0,18396.0,19231.0,25029.0,25525.0,25548.0,25255.0,25027.0,25269.0,25893.0
