,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.11,0.16,0.09,0.1,0.15,0.17,0.1,0.15,0.16,0.22,0.08,0.15,0.18
Expenses,0.15,0.14,5.84,0.11,0.22,0.19,0.15,0.17,0.17,0.2,0.16,0.13,0.17
Operating Profit,-0.04,0.02,-5.75,-0.01,-0.07,-0.02,-0.05,-0.02,-0.01,0.02,-0.08,0.02,0.01
OPM %,-36.36,12.5,-6388.89,-10.0,-46.67,-11.76,-50.0,-13.33,-6.25,9.09,-100.0,13.33,5.56
Other Income,0.01,0.01,5.52,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01
Profit before tax,-0.05,0.01,-0.25,-0.02,-0.08,-0.03,-0.06,-0.03,-0.02,0.01,-0.09,0.02,0.01
Tax %,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.11,0.0,0.0
Net Profit,-0.05,0.02,-0.26,-0.01,-0.08,-0.03,-0.06,-0.03,-0.01,0.01,-0.1,0.01,0.01
EPS in Rs,-0.03,0.01,-0.17,-0.01,-0.05,-0.02,-0.04,-0.02,-0.01,0.01,-0.07,0.01,0.01
