,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,52,58,58,65,65,67,67,67,67,67,67,67,67
Reserves,54,59,58,57,-28,-39,-44,-53,-80,-102,-118,-133,-143
Borrowings,42,31,24,10,79,66,67,55,112,136,158,158,161
Other Liabilities,28,28,26,29,56,67,69,78,19,1,-6,-1,0
Total Liabilities,177,177,165,162,172,162,159,147,117,102,101,92,85
Fixed Assets,104,103,91,76,135,126,115,105,88,79,70,63,55
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,1,1,1,0,5,0,3
Other Assets,73,74,75,85,37,36,43,42,29,23,26,29,27
Total Assets,177,177,165,162,172,162,159,147,117,102,101,92,85
