,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,156.72,78.87,148.42,323.67,168.61,108.32
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,156.72,78.87,148.42,323.67,168.61,108.32
Working Capital Days,48.74,48.85,98.89,209.43,101.25,75.89
ROCE %,,29.10,8.38,3.78,20.31,30.94
