,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.7000000000000001,-0.36,0.35,1.36,0.54,0.87
Cash from Investing Activity,-0.08,-1.13,-0.11,0.01,-0.06,-0.1
Cash from Financing Activity,0.66,0.66,-0.55,-0.8,-0.8200000000000001,4.36
Net Cash Flow,1.28,-0.8300000000000001,-0.31,0.5700000000000001,-0.34,5.13
