,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,102.0,100,95,48,67
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,102.0,100,95,48,67
Working Capital Days,73.0,62,48,20,45
ROCE %,,13,16,28,13
