,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3,2,1,9,-1
Cash from Investing Activity,0,0,-2,-7,-12
Cash from Financing Activity,3,-2,1,3,7
Net Cash Flow,0,0,0,5,-5
