,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.64,2.32,1.71,2.83,2.58,3.69,2.93,4.22,6.4,8.65,3.59,0.41,2.69
Expenses,1.2,2.5,2.05,2.61,2.29,3.37,4.27,4.57,6.29,8.78,3.24,0.47,2.8
Operating Profit,0.44,-0.18,-0.34,0.22,0.29,0.32,-1.34,-0.35,0.11,-0.13,0.35,-0.06,-0.11
OPM %,26.83,-7.76,-19.88,7.77,11.24,8.67,-45.73,-8.29,1.72,-1.5,9.75,-14.63,-4.09
Other Income,0.01,0.0,0.02,0.0,0.0,0.0,0.24,0.0,-0.01,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.45,-0.18,-0.32,0.22,0.29,0.32,-1.1,-0.35,0.1,-0.13,0.34,-0.06,-0.11
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.45,-0.18,-0.32,0.22,0.29,0.32,-1.1,-0.35,0.1,-0.13,0.34,-0.06,-0.11
EPS in Rs,0.49,-0.19,-0.35,0.24,0.31,0.35,-1.19,-0.38,0.11,-0.14,0.37,-0.06,-0.12
