,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.95,3.62,10.42,5.09,8.34,13.31,17.42,21.5,23.01,20.83,18.71,20.11,15.45
Expenses,2.01,3.94,8.34,4.45,8.26,15.49,13.93,22.06,22.05,19.48,18.23,19.5,14.7
Operating Profit,-1.06,-0.32,2.08,0.64,0.08,-2.18,3.49,-0.56,0.96,1.35,0.48,0.61,0.75
OPM %,-111.58,-8.84,19.96,12.57,0.96,-16.38,20.03,-2.6,4.17,6.48,2.57,3.03,4.85
Other Income,0.02,0.01,0.06,0.01,0.01,0.01,0.11,0.05,0.06,0.03,0.08,0.04,0.03
Interest,0.36,0.3,0.29,0.23,0.29,0.25,0.26,0.25,0.23,0.24,0.25,0.24,0.23
Depreciation,0.15,0.3,0.36,0.3,0.3,0.3,0.15,0.3,0.3,0.3,0.11,0.3,0.3
Profit before tax,-1.55,-0.91,1.49,0.12,-0.5,-2.72,3.19,-1.06,0.49,0.84,0.2,0.11,0.25
Tax %,-9.03,0.0,1.34,16.67,12.0,-3.68,-0.63,4.72,4.08,4.76,20.0,0.0,8.0
Net Profit,-1.7,-0.91,1.46,0.09,-0.44,-2.82,3.2,-1.01,0.47,0.8,0.16,0.11,0.22
EPS in Rs,-0.89,-0.48,0.76,0.05,-0.23,-1.48,1.67,-0.53,0.25,0.42,0.08,0.06,0.12
