,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,77.0,83,105,91
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,,77.0,83,105,91
Working Capital Days,,10.0,15,22,46
ROCE %,,,8,15,12
