,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
Reserves,0.66,0.93,1.06,1.21,1.33,1.47,1.64,1.69,1.74,2.13,-10.68,-10.75,-10.83
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.09,0.12
Other Liabilities,0.44,0.1,0.11,0.77,1.69,0.51,0.19,0.22,3.18,0.3,0.19,0.11,0.18
Total Liabilities,14.6,14.53,14.67,15.48,16.52,15.48,15.33,15.41,18.42,15.93,3.14,2.95,2.97
Fixed Assets,0.09,0.08,0.06,0.02,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,7.0,2.84,2.84,2.84,2.84,2.85,2.85,2.85,2.85,2.85
Other Assets,14.51,14.45,14.61,8.46,13.68,12.63,12.48,12.56,15.56,13.07,0.28,0.09,0.11
Total Assets,14.6,14.53,14.67,15.48,16.52,15.48,15.33,15.41,18.42,15.93,3.14,2.95,2.97
