,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.34,49.85,49.52,49.22,49.21
FIIs,12.24,27.53,23.93,26.6,27.33
DIIs,3.08,4.52,5.46,5.62,5.46
Public,32.19,17.94,21.05,18.45,17.87
Others,0.15,0.16,0.04,0.12,0.11
No. of Shareholders,18007.0,94678.0,210173.0,177654.0,171470.0
