,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.38,74.38,74.39,74.59,74.59,74.59,74.59,74.59
FIIs,0.0,0.29,0.05,0.0,0.0,0.0,0.0,0.0
DIIs,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
Government,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
Public,25.51,25.09,25.45,25.3,25.3,25.3,25.3,25.3
No. of Shareholders,21102.0,10818.0,11453.0,11050.0,11431.0,13253.0,11842.0,13127.0
