,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58
FIIs,6.53,5.31,5.11,6.45,6.37,6.33,6.47,6.36,6.48,6.51,6.42,6.46
DIIs,28.11,29.2,27.9,28.73,28.54,28.26,28.56,29.02,28.97,29.09,29.37,29.2
Public,12.79,12.92,14.42,12.24,12.52,12.84,12.39,12.05,11.98,11.81,11.66,11.77
No. of Shareholders,33180.0,31411.0,30839.0,31424.0,37302.0,41009.0,40456.0,44610.0,45534.0,43098.0,42359.0,42377.0
