,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.33,25.77,30.86,20.57,20.33,26.73,32.5,32.07,27.17,32.35,37.97,37.42,35.16
Expenses,15.16,23.45,30.02,19.42,18.73,25.03,29.87,30.89,26.29,30.53,38.06,34.94,32.9
Operating Profit,0.17,2.32,0.84,1.15,1.6,1.7,2.63,1.18,0.88,1.82,-0.09,2.48,2.26
OPM %,1.11,9.0,2.72,5.59,7.87,6.36,8.09,3.68,3.24,5.63,-0.24,6.63,6.43
Other Income,0.08,0.02,0.14,0.03,0.03,-0.0,0.24,0.03,0.02,0.04,0.05,0.06,0.14
Interest,1.52,0.93,0.86,1.11,0.72,0.65,0.86,0.83,1.07,1.58,1.43,1.27,1.26
Depreciation,1.08,1.06,0.85,1.01,1.05,0.97,0.69,0.86,0.85,1.01,1.12,0.97,0.92
Profit before tax,-2.35,0.35,-0.73,-0.94,-0.14,0.08,1.32,-0.48,-1.02,-0.73,-2.59,0.3,0.22
Tax %,25.11,40.0,-80.82,26.6,-621.43,1175.0,143.18,77.08,10.78,27.4,51.74,43.33,31.82
Net Profit,-1.76,0.21,-1.32,-0.68,-1.01,-0.86,-0.57,-0.1,-0.91,-0.53,-1.25,0.17,0.15
EPS in Rs,-1.21,0.14,-0.91,-0.47,-0.7,-0.59,-0.39,-0.07,-0.63,-0.37,-0.86,0.12,0.1
