,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,811.0,948.0,1141.0,897.0,1323.0,1025.0,1051.0,754.0,1321.0,1074.0,1027.0,1499.0,1639.0
Expenses,391.0,413.0,476.0,498.0,544.0,577.0,559.0,553.0,576.0,588.0,584.0,661.0,735.0
Operating Profit,421.0,535.0,665.0,399.0,779.0,448.0,493.0,201.0,744.0,487.0,444.0,838.0,904.0
OPM %,52.0,56.0,58.0,44.0,59.0,44.0,47.0,27.0,56.0,45.0,43.0,56.0,55.0
Other Income,0.0,1.0,8.0,4.0,6.0,9.0,1.0,4.0,4.0,6.0,6.0,31.0,11.0
Interest,109.0,103.0,109.0,106.0,113.0,144.0,112.0,111.0,126.0,169.0,190.0,216.0,241.0
Depreciation,11.0,12.0,14.0,11.0,13.0,13.0,11.0,13.0,16.0,17.0,13.0,17.0,17.0
Profit before tax,300.0,420.0,550.0,286.0,659.0,301.0,370.0,81.0,607.0,307.0,247.0,636.0,658.0
Tax %,22.0,20.0,15.0,23.0,17.0,20.0,18.0,61.0,16.0,26.0,33.0,17.0,19.0
Net Profit,299.0,337.0,462.0,221.0,549.0,240.0,303.0,32.0,510.0,227.0,165.0,528.0,532.0
EPS in Rs,20.28,22.78,31.38,15.06,37.38,16.29,20.1,2.1,34.49,15.31,11.13,35.62,35.83
