,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,14,14,14,14,15,15,15,15,15,15,15
Reserves,1126,1203,1156,1281,1422,1772,2871,3039,3071,4447,5659,6237,7450
Borrowings,0,0,0,795,2589,5067,5323,5158,4627,5693,6152,10278,12012
Other Liabilities,404,555,677,855,1064,1586,2202,2149,2370,3887,5033,6419,9708
Total Liabilities,1545,1773,1848,2945,5090,8439,10411,10360,10084,14041,16860,22949,29184
Fixed Assets,345,311,307,300,292,294,300,302,333,350,357,466,533
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,94,148,293,814,1231,1767,2807,2686,3088,3922,4685,4787,5558
Other Assets,1106,1314,1248,1831,3566,6378,7304,7372,6662,9769,11818,17696,23093
Total Assets,1545,1773,1848,2945,5090,8439,10411,10360,10084,14041,16860,22949,29184
