,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.65,-0.93,-0.3,0.1
Cash from Investing Activity,-1.12,-0.12,-0.16,-2.5
Cash from Financing Activity,2.8200000000000003,1.16,0.6000000000000001,2.33
Net Cash Flow,0.06,0.11,0.14,-0.07
