,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,54.31,54.31,54.31,59.28,64.28,64.28,64.28
DIIs,4.18,7.65,7.65,7.65,7.65,7.65,7.65,7.65
Public,20.82,38.05,38.05,38.05,33.08,28.08,28.08,28.07
No. of Shareholders,202.0,218.0,183.0,184.0,228.0,406.0,384.0,403.0
