,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.91,35.91,35.91,35.91,41.12,42.03,41.43,41.43
Public,64.09,64.09,64.09,64.09,58.88,57.98,58.56,58.57
No. of Shareholders,7478.0,7348.0,7281.0,7287.0,7260.0,9628.0,74926.0,68297.0
