,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.18,0.33,0.26,0.26,0.26,0.26,0.26,0.26
FIIs,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76
DIIs,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,69.05,91.9,91.97,91.97,91.97,91.97,91.97,91.98
No. of Shareholders,6320.0,6261.0,6146.0,6148.0,6100.0,6548.0,6929.0,7050.0
