,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
FIIs,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76
Public,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.98,91.97,91.97,91.97,91.98
No. of Shareholders,6123.0,6100.0,6125.0,6179.0,6536.0,6548.0,6708.0,6874.0,6867.0,6929.0,6978.0,7050.0
