,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.0,58.0,58.0,56.0,59.0,65.0,78.0,80.0,81.0,91.0,99.0,99.0,100.0
Expenses,34.0,46.0,46.0,42.0,45.0,49.0,60.0,62.0,63.0,71.0,78.0,79.0,80.0
Operating Profit,8.0,12.0,12.0,14.0,14.0,15.0,18.0,18.0,18.0,21.0,21.0,20.0,20.0
OPM %,19.0,21.0,21.0,25.0,23.0,23.0,23.0,22.0,22.0,23.0,21.0,20.0,20.0
Other Income,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
Profit before tax,7.0,13.0,13.0,14.0,14.0,15.0,18.0,18.0,19.0,20.0,21.0,20.0,21.0
Tax %,24.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,23.0,24.0,20.0,25.0
Net Profit,5.0,10.0,10.0,10.0,10.0,11.0,14.0,14.0,14.0,15.0,16.0,16.0,15.0
EPS in Rs,1.83,2.41,2.41,2.57,2.63,2.85,3.46,3.52,3.65,3.93,4.12,4.01,3.91
