,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.61,59.61,59.61,59.61,59.61,59.61,59.61,59.62,59.62,61.45,63.07,63.07
FIIs,0.07,0.0,0.0,0.08,0.08,0.12,0.11,0.21,0.05,0.01,0.0,0.05
Public,39.32,39.39,39.39,40.14,40.09,39.26,39.28,39.18,39.33,37.53,35.93,35.87
Others,1.0,1.0,1.0,0.16,0.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
No. of Shareholders,9937.0,10895.0,11090.0,18695.0,19759.0,21843.0,23072.0,23586.0,24407.0,22608.0,19820.0,17460.0
