,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,13,15,16,16,16,16,16,16,16,16
Reserves,11,16,22,29,34,44,49,54,57,59,61,64,65
Borrowings,27,38,37,38,40,34,35,48,49,57,50,56,50
Other Liabilities,42,50,64,70,85,76,67,61,64,45,44,72,73
Total Liabilities,92,116,135,151,174,169,168,180,187,177,172,208,205
Fixed Assets,7,7,6,6,5,5,4,5,5,4,5,8,8
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,4,4,6,5,4,7,7,7,9,9,9,11,13
Other Assets,81,105,122,140,165,157,156,168,173,164,158,189,184
Total Assets,92,116,135,151,174,169,168,180,187,177,172,208,205
