,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,3,6,5,15,36,9,23,3
Inventory Days,27.0,16,30,84,84,105,216,178,269
Days Payable,22.0,19,44,63,66,73,73,41,40
Cash Conversion Cycle,7.0,0,-8,26,33,67,151,160,233
Working Capital Days,2.0,3,-3,23,27,43,106,115,146
ROCE %,,23,24,20,14,19,9,22,23
