,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.79,53.77,55.9,55.9,60.66,65.59,65.59
FIIs,0.0,0.0,0.0,0.0,0.0,0.03,0.0
Public,49.21,46.23,44.1,44.1,39.34,34.36,34.41
No. of Shareholders,572.0,680.0,571.0,530.0,724.0,6476.0,9379.0
