,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,3,14,0,19,21,6,5,18
Cash from Investing Activity,-4,-4,-20,-26,-42,-25,-16,-6,-21
Cash from Financing Activity,2,1,7,26,26,1,13,-2,4
Net Cash Flow,0,0,1,0,2,-2,4,-3,1
