,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.2,7.08,5.92,9.94,10.13,10.75,9.32,9.41,12.58,11.90,12.89,10.72,12.03
Expenses,7.09,7.12,8.35,8.31,9.6,10.11,11.0,11.09,12.98,11.77,13.08,11.85,11.48
Operating Profit,0.11,-0.04,-2.43,1.63,0.53,0.64,-1.68,-1.68,-0.4,0.13,-0.19,-1.13,0.55
OPM %,1.53,-0.56,-41.05,16.4,5.23,5.95,-18.03,-17.85,-3.18,1.09,-1.47,-10.54,4.57
Other Income,0.09,0.07,0.57,0.07,0.08,0.07,0.09,0.07,0.1,0.08,0.1,0.08,0.08
Interest,0.17,0.07,0.1,0.05,0.1,0.1,0.15,0.2,0.22,0.14,0.17,0.17,0.2
Depreciation,0.04,0.04,0.04,0.05,0.05,0.06,0.12,0.07,0.07,0.07,0.16,0.09,0.09
Profit before tax,-0.01,-0.08,-2.0,1.6,0.46,0.55,-1.86,-1.88,-0.59,0.00,-0.42,-1.31,0.34
Tax %,0.0,0.0,0.5,0.0,0.0,14.55,11.29,0.0,0.0,,290.48,0.0,0.0
Net Profit,-0.02,-0.07,-1.99,1.6,0.45,0.48,-1.66,-1.88,-0.59,0.00,0.8,-1.31,0.33
EPS in Rs,-0.03,-0.09,-2.68,2.16,0.61,0.65,-2.24,-2.53,-0.8,0.00,1.08,-1.77,0.44
