,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,1.4,1.4,1.4,1.4,1.4,1.4,1.29,1.29
Public,98.6,98.6,98.6,98.6,98.6,98.6,98.71,98.69
No. of Shareholders,232.0,228.0,593.0,663.0,1139.0,43300.0,61367.0,66529.0
