,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,100.0,73.38,73.37,73.38
FIIs,0.0,0.1,0.0,0.0
DIIs,0.0,0.0,0.0,0.27
Public,0.0,26.52,26.62,26.35
No. of Shareholders,7.0,536.0,556.0,831.0
