,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.96,7.34,1.9,3.95,-7.3
Cash from Investing Activity,-8.01,-4.09,-0.21,-3.54,1.43
Cash from Financing Activity,4.83,-3.13,-1.67,-0.55,5.87
Net Cash Flow,-0.23,0.12,0.02,-0.14,0.01
