,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,198.58,179.26,137.96,161.2,154.9
Inventory Days,105.96,1194.81,342.79,270.86,313.06
Days Payable,161.75,622.07,150.98,241.38,248.47
Cash Conversion Cycle,142.79,752.0,329.77,190.68,219.49
Working Capital Days,136.58,254.03,198.64,136.51,192.18
ROCE %,,7.65,10.53,12.36,15.62
