,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,432.0,452.0,431.0,607.0,498.0,497.0,486.0,503.0,534.0,489.0,491.0,541.0,601.0
Expenses,305.0,314.0,309.0,418.0,357.0,388.0,364.0,385.0,390.0,376.0,375.0,395.0,424.0
Operating Profit,127.0,139.0,122.0,189.0,142.0,109.0,121.0,118.0,144.0,113.0,116.0,146.0,178.0
OPM %,29.0,31.0,28.0,31.0,28.0,22.0,25.0,23.0,27.0,23.0,24.0,27.0,30.0
Other Income,13.0,14.0,14.0,14.0,14.0,12.0,12.0,8.0,9.0,10.0,14.0,14.0,18.0
Interest,4.0,4.0,4.0,5.0,5.0,9.0,12.0,8.0,11.0,9.0,9.0,8.0,8.0
Depreciation,20.0,20.0,20.0,19.0,20.0,31.0,38.0,36.0,39.0,38.0,38.0,35.0,36.0
Profit before tax,117.0,129.0,111.0,179.0,131.0,82.0,84.0,81.0,103.0,76.0,83.0,118.0,152.0
Tax %,25.0,26.0,23.0,25.0,26.0,29.0,26.0,28.0,30.0,30.0,32.0,29.0,27.0
Net Profit,87.0,96.0,85.0,134.0,96.0,58.0,62.0,58.0,72.0,54.0,57.0,84.0,111.0
EPS in Rs,10.23,11.34,10.01,15.74,11.4,6.88,7.35,6.92,8.6,6.33,6.8,9.9,13.09
