,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.95,14.87,14.26,14.65,21.03,21.6,15.36,15.19,16.03,17.94,31.05,18.55,15.96
Expenses,12.3,13.18,13.46,13.59,20.08,19.73,14.04,13.53,14.58,16.29,33.23,17.05,14.61
Operating Profit,3.65,1.69,0.8,1.06,0.95,1.87,1.32,1.66,1.45,1.65,-2.18,1.5,1.35
OPM %,22.88,11.37,5.61,7.24,4.52,8.66,8.59,10.93,9.05,9.2,-7.02,8.09,8.46
Other Income,0.0,0.0,0.13,0.0,0.42,0.0,0.03,0.0,0.02,0.0,0.11,0.0,0.0
Interest,1.04,1.19,1.02,0.67,0.88,1.32,1.12,1.25,1.04,1.26,1.0,1.03,0.97
Depreciation,0.15,0.15,0.1,0.13,0.13,0.13,0.15,0.13,0.13,0.13,0.09,0.12,0.12
Profit before tax,2.46,0.35,-0.19,0.26,0.36,0.42,0.08,0.28,0.3,0.26,-3.16,0.35,0.26
Tax %,0.0,0.0,-1589.47,0.0,0.0,0.0,662.5,0.0,0.0,0.0,3.16,0.0,0.0
Net Profit,2.46,0.35,-3.21,0.26,0.36,0.43,-0.45,0.28,0.3,0.26,-3.05,0.35,0.27
EPS in Rs,1.29,0.18,-1.69,0.14,0.19,0.23,-0.24,0.15,0.16,0.14,-1.6,0.18,0.14
