,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,25.0,23.27,23.27,23.27,23.27,23.27,23.27,23.27,23.27
Public,75.0,76.73,76.73,76.73,76.73,76.73,76.73,76.73,76.73
No. of Shareholders,2896.0,2888.0,2801.0,2805.0,2814.0,2928.0,3533.0,3984.0,4138.0
