,2012-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,0,0.01,0.05,-0.07,-3.42,-0.27,-0.97,-0.5
Cash from Investing Activity,0,0,0,0,-0.01,0.0,-1.96,-0.1,-0.09,0.91,-0.18
Cash from Financing Activity,0,0,0,0,0.0,-0.03,2.03,4.18,0.32,-0.13,0.42
Net Cash Flow,0,0,0,0,-0.01,0.02,0.0,0.67,-0.04,-0.18,-0.25
