,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.2,59.2,59.2,59.2,59.2,61.81,61.8,61.8
Public,40.8,40.8,40.8,40.8,40.8,38.19,38.19,38.2
No. of Shareholders,768.0,774.0,766.0,760.0,799.0,2374.0,2336.0,2353.0
