,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10
Reserves,105,172,208,246,263,472,731,932,969
Borrowings,19,7,7,4,2,2,2,0,0
Other Liabilities,0,0,0,0,0,0,0,0,0
Total Liabilities,135,189,226,260,275,484,743,943,980
Fixed Assets,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0
Investments,115,182,219,257,275,477,736,937,974
Other Assets,19,8,6,3,1,7,8,6,6
Total Assets,135,189,226,260,275,484,743,943,980
