,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,10.64,11.22,11.22,11.22,11.22,2.6,0.19,0.19
Public,89.36,88.78,88.78,88.78,88.78,97.4,99.81,99.8
No. of Shareholders,1826.0,2441.0,2599.0,2469.0,2833.0,4055.0,4263.0,4344.0
