,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.0,14.0,27.0,37.0,56.0,58.0,57.0,44.0,32.0,42.0,59.0,46.0,21.0
Expenses,19.0,16.0,24.0,37.0,46.0,45.0,47.0,37.0,33.0,49.0,59.0,45.0,27.0
Operating Profit,-8.0,-2.0,4.0,0.0,10.0,14.0,11.0,7.0,-1.0,-7.0,-0.0,1.0,-6.0
OPM %,-64.0,-11.0,13.0,0.0,18.0,23.0,19.0,15.0,-4.0,-17.0,-0.0,2.0,-31.0
Other Income,0.0,1.0,-12.0,16.0,15.0,23.0,20.0,1.0,15.0,0.0,1.0,7.0,0.0
Interest,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0
Depreciation,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Profit before tax,-13.0,-8.0,-15.0,10.0,20.0,32.0,26.0,3.0,8.0,-11.0,-2.0,3.0,-10.0
Tax %,0.0,5.0,22.0,4.0,-4.0,-22.0,0.0,60.0,22.0,-1.0,-190.0,8.0,-1.0
Net Profit,-13.0,-7.0,-12.0,10.0,21.0,38.0,26.0,1.0,6.0,-11.0,-5.0,3.0,-11.0
EPS in Rs,-4.69,-2.69,-4.21,3.56,7.66,13.85,9.33,0.41,2.19,-4.11,-1.75,1.05,-3.81
