,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.25,0.53,0.58,1.0,-1.83,3.34
Cash from Investing Activity,-1.41,-0.77,-0.52,-1.94,-0.26,-3.7
Cash from Financing Activity,0.33,-0.33,0.42,0.92,2.17,-0.02
Net Cash Flow,0.16,-0.5700000000000001,0.48,-0.02,0.09,-0.37
