,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1468.34,744.34,3492.85,3540.97,745.39,,9165.56
Inventory Days,603.65,44.64,0.00,0.00,0.00,,
Days Payable,182.5,23.63,,,,,
Cash Conversion Cycle,1889.5,765.34,3492.85,3540.97,745.39,,9165.56
Working Capital Days,5084.97,702.43,3295.14,246.49,615.66,,8814.07
ROCE %,,3.09,1.11,-7.68,-11.14,-1.41,-0.33
