,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.79,-0.79,-1.55,-4.64,-4.29,2.62,-4.22
Cash from Investing Activity,-1.12,-1.12,-3.94,4.09,4.37,-0.93,2.01
Cash from Financing Activity,1.83,1.83,4.25,-0.19,-0.17,0.45,0.25
Net Cash Flow,-0.08,-0.08,-1.24,-0.75,-0.08,2.13,-1.96
