,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.5,67.36,67.31,67.31,67.31,67.22,67.0,66.81
FIIs,6.85,7.09,5.59,5.38,4.43,4.96,5.12,5.19
DIIs,14.55,12.72,13.46,15.07,13.13,9.71,8.13,10.41
Public,11.1,12.32,13.16,11.77,14.67,17.74,19.48,17.39
Others,0.0,0.51,0.49,0.47,0.47,0.37,0.28,0.21
No. of Shareholders,24180.0,34292.0,33730.0,30794.0,36686.0,65300.0,74853.0,70620.0
