,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,481.0,489.0,465.0,371.0,546.0,553.0,543.0,605.0,598.0,602.0,712.0,614.0,655.0
Expenses,388.0,414.0,421.0,343.0,428.0,472.0,455.0,505.0,482.0,511.0,547.0,530.0,520.0
Operating Profit,94.0,75.0,44.0,28.0,118.0,81.0,88.0,100.0,116.0,91.0,165.0,84.0,136.0
OPM %,19.0,15.0,10.0,8.0,22.0,15.0,16.0,16.0,19.0,15.0,23.0,14.0,21.0
Other Income,29.0,26.0,31.0,47.0,47.0,31.0,40.0,32.0,29.0,23.0,24.0,38.0,17.0
Interest,16.0,28.0,18.0,28.0,21.0,24.0,27.0,23.0,23.0,40.0,33.0,32.0,33.0
Depreciation,66.0,66.0,68.0,67.0,67.0,68.0,70.0,69.0,70.0,72.0,79.0,81.0,84.0
Profit before tax,41.0,7.0,-11.0,-19.0,78.0,20.0,32.0,40.0,53.0,1.0,77.0,9.0,35.0
Tax %,30.0,110.0,10.0,-10.0,24.0,33.0,50.0,25.0,21.0,1130.0,27.0,90.0,39.0
Net Profit,29.0,-1.0,-10.0,-21.0,60.0,13.0,16.0,30.0,41.0,-14.0,56.0,1.0,21.0
EPS in Rs,1.23,0.01,-0.51,-1.07,2.94,0.68,0.81,1.48,2.03,-0.59,2.8,0.01,1.06
