,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,2.52,3.52
Reserves,0.07,0.33,2.51,3.22,22.82
Borrowings,0.0,0.22,0.18,2.04,2.34
Other Liabilities,1.8,5.29,11.72,28.2,28.19
Total Liabilities,1.88,5.85,14.42,35.98,56.87
Fixed Assets,0.0,0.33,0.24,3.1,2.96
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.07,0.07,0.07
Other Assets,1.88,5.52,14.11,32.81,53.84
Total Assets,1.88,5.85,14.42,35.98,56.87
