,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.03,0.26,1.31,0.43
Cash from Investing Activity,0.0,-0.37,-0.07,-3.11
Cash from Financing Activity,0.0,0.21,-0.06,1.42
Net Cash Flow,0.03,0.1,1.19,-1.26
