,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0,0,0.0,1.0,1.0,1.0,12.0,689.0,1176.0,1153.0,1106.0,1268.0,1394.0
Expenses,0,1,1.0,2.0,5.0,6.0,23.0,901.0,1165.0,1167.0,1220.0,1266.0,1393.0
Operating Profit,-0,-1,-1.0,-1.0,-5.0,-5.0,-11.0,-212.0,10.0,-14.0,-115.0,2.0,1.0
OPM %,,,-930.0,-101.0,-835.0,-816.0,-92.0,-31.0,1.0,-1.0,-10.0,0.0,0.0
Other Income,0,1,1.0,0.0,0.0,0.0,579.0,3.0,106.0,4.0,3.0,205.0,174.0
Interest,0,0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,16.0,21.0,24.0,29.0
Depreciation,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0
Profit before tax,0,0,-0.0,-1.0,-4.0,-6.0,565.0,-215.0,106.0,-28.0,-137.0,179.0,142.0
Tax %,17,17,15.0,-6.0,0.0,1.0,0.0,-1.0,3.0,-25.0,-1.0,0.0,1.0
Net Profit,0,0,-0.0,-1.0,-4.0,-6.0,565.0,-216.0,103.0,-35.0,-138.0,178.0,140.0
EPS in Rs,0.00,0.00,-0.0,-0.01,-0.03,-0.04,4.09,-1.56,0.75,-0.25,-1.0,1.29,1.02
