,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.32,10.32,10.32,10.32,10.32,7.74,6.0,5.25,5.25,5.25,5.25,5.25,5.25
Reserves,23.5,24.34,23.84,21.02,21.06,14.97,12.32,10.88,11.32,14.13,17.11,18.13,18.57
Borrowings,0.65,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,2.26,1.65,24.93,1.1,0.61,0.54,0.66,0.54,0.59,0.37,1.4,0.86,0.74
Total Liabilities,36.73,36.31,60.4,32.44,31.99,23.25,18.98,16.67,17.16,19.75,23.76,24.24,24.56
Fixed Assets,2.88,2.61,2.4,1.94,1.79,1.67,1.56,1.5,1.49,1.49,1.45,1.4,1.37
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,33.85,33.7,58.0,30.5,30.2,21.58,17.42,15.17,15.67,18.26,22.31,22.84,23.19
Total Assets,36.73,36.31,60.4,32.44,31.99,23.25,18.98,16.67,17.16,19.75,23.76,24.24,24.56
