,2011-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.29,58.96,58.97,58.97,58.54,49.06,59.29,59.29,63.28
DIIs,0.02,0.05,0.11,0.11,0.11,0.05,0.02,0.02,0.02
Public,40.7,41.0,40.92,40.92,41.35,50.9,40.69,40.69,36.69
No. of Shareholders,4745.0,4083.0,3937.0,3875.0,3831.0,3902.0,4517.0,4536.0,4536.0
